Query,Query Path,SrcFileName,Line,Column,NodeID,Name,DestFileName,DestLine,DestColumn,DestNodeId,DestName,Result State,Result Severity,Comment,Link,Result Status,Detection Date
ESAPI_Banned_API,java/Java_Best_Coding_Practice/ESAPI_Banned_API,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,46,52,,exec,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,46,52,,exec,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,30,122,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,33,27,,executeUpdate,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,30,102,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,33,27,,executeUpdate,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,30,82,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,33,27,,executeUpdate,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
ESAPI_Banned_API,java/Java_Best_Coding_Practice/ESAPI_Banned_API,/vulnerable_airline_reservation/backend/src/main/java/com/vulnerable/airline/AirlineApplication.java,13,27,,println,/vulnerable_airline_reservation/backend/src/main/java/com/vulnerable/airline/AirlineApplication.java,13,27,,println,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,41,77,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,44,27,,executeUpdate,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,15,65,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,18,41,,executeQuery,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,15,99,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,18,41,,executeQuery,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,27,72,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,30,41,,executeQuery,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,17,108,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,20,27,,executeUpdate,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Dynamic_SQL_Queries,java/Java_Best_Coding_Practice/Dynamic_SQL_Queries,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,17,84,,BinaryExpr,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,20,27,,executeUpdate,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,17,54,,Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,17,54,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,28,52,,Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,28,52,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,45,60,,Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,45,60,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,11,58,,Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,11,58,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,23,54,,Exception,/vulnerable_airline_reservation/backend/src/main/java/utils/VulnerableUtils.java,23,54,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,72,90,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,72,90,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,60,62,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,60,62,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,54,61,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,54,61,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,48,60,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,48,60,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,41,63,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,41,63,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,25,75,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,25,75,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,66,41,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,66,41,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,13,94,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,13,94,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,28,125,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,28,125,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,40,67,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/AuthController.java,40,67,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,15,104,,Exception,/vulnerable_airline_reservation/backend/src/main/java/controller/FlightController.java,15,104,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
Declaration_of_Throws_for_Generic_Exception,java/Java_Best_Coding_Practice/Declaration_of_Throws_for_Generic_Exception,/vulnerable_airline_reservation/backend/src/main/java/config/DatabaseConfig.java,12,53,,Exception,/vulnerable_airline_reservation/backend/src/main/java/config/DatabaseConfig.java,12,53,,Exception,To Verify,INFO,,https://us.ast.checkmarx.net/results/fc7d0495-f2d5-4363-b5dd-82f6e826395b/8cca820f-f00a-4289-91e5-8a61df862cb3/sast,NEW,06/24/2025 14:51
